laRatesPaid,GVP_ratio,voaFloorArea,Days,year,voaCategory_INDUSTRIAL,voaCategory_LEISURE,voaCategory_OFFICE,voaCategory_OTHER,voaCategory_RETAIL,Vacant_0,Vacant_1
7838.5,0.0563270755110554,360.65,8309.0,2018,False,False,False,False,True,True,False
4532.36,0.0563270755110554,185.36,91.0,2018,False,False,True,False,False,True,False
8021.5,0.0673074380165289,360.65,8674.0,2019,False,False,False,False,True,True,False
7495.5,0.0673074380165289,260.8,8674.0,2019,False,False,True,False,False,True,False
2150.08,0.0673074380165289,185.36,456.0,2019,False,False,True,False,False,True,False
3103.0,0.0586195043964828,74.5,1126.0,2020,False,False,False,False,True,True,False
1792.25,0.0586195043964828,43.18,5124.0,2020,False,False,False,False,True,True,False
4012.5,0.0586195043964828,104.9,822.0,2020,False,False,False,False,True,True,False
1524.75,0.0586195043964828,38.5,3180.0,2020,False,False,False,False,True,True,False
959.921917808219,0.0586195043964828,34.0,2252.0,2020,False,False,False,False,True,True,False
1631.75,0.0586195043964828,36.8,6253.0,2020,False,False,False,False,True,True,False
2996.0,0.0586195043964828,106.6,1301.0,2020,False,False,False,False,True,True,False
4173.0,0.0586195043964828,282.1,9040.0,2020,False,False,False,False,True,True,False
2113.25,0.0586195043964828,38.7,2040.0,2020,False,False,False,False,True,True,False
8426.25,0.0586195043964828,365.9,9040.0,2020,False,False,True,False,False,True,False
3700.29452054795,0.0586195043964828,71.74,822.0,2020,False,False,False,False,True,True,False
2220.25,0.0586195043964828,68.2,9040.0,2020,False,False,False,False,True,True,False
3477.5,0.0586195043964828,74.4,822.0,2020,False,False,False,False,True,True,False
6152.5,0.0586195043964828,122.8,1230.0,2020,False,False,False,False,True,True,False
1417.75,0.0586195043964828,27.2,9040.0,2020,False,False,False,False,True,True,False
6553.75,0.0586195043964828,297.6,1735.0,2020,False,False,False,False,True,True,False
8158.750000000001,0.0586195043964828,360.65,9040.0,2020,False,False,False,False,True,True,False
7623.75,0.0586195043964828,260.8,9040.0,2020,False,False,True,False,False,True,False
2461.0,0.0586195043964828,47.7,822.0,2020,False,False,False,False,True,True,False
2327.25,0.0586195043964828,61.9,1919.0,2020,False,False,True,False,False,True,False
2942.5,0.0586195043964828,88.2,3976.0,2020,False,False,True,False,False,True,False
6955.0,0.0586195043964828,227.5,3976.0,2020,False,False,True,False,False,True,False
1096.75,0.0586195043964828,47.58,3227.0,2020,False,False,False,False,True,True,False
6553.75,0.0586195043964828,114.0,2831.0,2020,False,False,False,False,True,True,False
5243.0,0.0586195043964828,87.6,2191.0,2020,False,False,False,False,True,True,False
2327.25,0.0586195043964828,80.7,2831.0,2020,False,False,True,False,False,True,False
6018.75,0.0586195043964828,185.36,822.0,2020,False,False,True,False,False,True,False
1712.0,0.0586195043964828,18.0,996.0,2020,False,False,False,False,True,True,False
2782.0,0.0586195043964828,29.0,852.0,2020,False,False,False,False,True,True,False
936.25,0.0586195043964828,20.0,852.0,2020,False,False,True,False,False,True,False
976.375,0.0586195043964828,21.0,996.0,2020,False,False,True,False,False,True,False
1070.0,0.0586195043964828,23.0,996.0,2020,False,False,True,False,False,True,False
789.125,0.0586195043964828,17.0,996.0,2020,False,False,True,False,False,True,False
1337.5,0.0586195043964828,29.0,996.0,2020,False,False,True,False,False,True,False
872.636301369863,0.0586195043964828,28.0,996.0,2020,False,False,True,False,False,True,False
1337.5,0.0586195043964828,29.0,996.0,2020,False,False,True,False,False,True,False
1337.5,0.0586195043964828,29.0,996.0,2020,False,False,True,False,False,True,False
1310.75,0.0586195043964828,28.0,996.0,2020,False,False,True,False,False,True,False
1257.25,0.0586195043964828,36.0,996.0,2020,False,False,True,False,False,True,False
842.625,0.0586195043964828,24.0,996.0,2020,False,False,True,False,False,True,False
1257.25,0.0586195043964828,36.0,822.0,2020,False,False,True,False,False,True,False
1324.125,0.0586195043964828,38.0,996.0,2020,False,False,True,False,False,True,False
1070.0,0.0586195043964828,23.0,996.0,2020,False,False,True,False,False,True,False
976.375,0.0586195043964828,21.0,822.0,2020,False,False,True,False,False,True,False
2113.25,0.0688037569944044,38.7,2405.0,2021,False,False,False,False,True,True,False
2220.25,0.0688037569944044,68.2,9405.0,2021,False,False,False,False,True,True,False
8158.750000000001,0.0688037569944044,360.65,9405.0,2021,False,False,False,False,True,True,False
2461.0,0.0688037569944044,47.7,1187.0,2021,False,False,False,False,True,True,False
6018.75,0.0688037569944044,185.36,1187.0,2021,False,False,True,False,False,True,False
501.5600000000004,0.06276444372961787,104.9,1552.0,2022,False,False,False,False,True,True,False
1979.5,0.06276444372961787,34.0,2982.0,2022,False,False,False,False,True,True,False
3477.5,0.06276444372961787,38.7,2770.0,2022,False,False,False,False,True,True,False
2220.25,0.06276444372961787,68.2,9770.0,2022,False,False,False,False,True,True,False
8158.750000000001,0.06276444372961787,360.65,9770.0,2022,False,False,False,False,True,True,False
7623.75,0.06276444372961787,260.8,9770.0,2022,False,False,True,False,False,True,False
2461.0,0.06276444372961787,47.7,1552.0,2022,False,False,False,False,True,True,False
483.11,0.06276444372961787,61.9,2649.0,2022,False,False,True,False,False,True,False
5265.75,0.06276444372961787,185.36,1552.0,2022,False,False,True,False,False,True,False
976.375,0.06276444372961787,36.0,1552.0,2022,False,False,True,False,False,True,False
2889.0,0.0643737857842585,74.5,0.0,2023,False,False,False,False,True,False,True
1631.75,0.0643737857842585,43.18,6219.0,2023,False,False,False,False,True,True,False
3638.0,0.0643737857842585,104.9,1917.0,2023,False,False,False,False,True,True,False
1391.0,0.0643737857842585,38.5,0.0,2023,False,False,False,False,True,False,True
1819.0,0.0643737857842585,34.0,0.0,2023,False,False,False,False,True,False,True
1471.25,0.0643737857842585,36.8,0.0,2023,False,False,False,False,True,False,True
2782.0,0.0643737857842585,106.6,0.0,2023,False,False,False,False,True,False,True
3798.5,0.0643737857842585,282.1,10135.0,2023,False,False,False,False,True,True,False
1952.75,0.0643737857842585,38.7,3135.0,2023,False,False,False,False,True,True,False
8426.25,0.0643737857842585,365.9,10135.0,2023,False,False,True,False,False,True,False
5189.5,0.0643737857842585,71.74,1917.0,2023,False,False,False,False,True,True,False
2033.0,0.0643737857842585,68.2,10135.0,2023,False,False,False,False,True,True,False
3263.5,0.0643737857842585,74.4,1917.0,2023,False,False,False,False,True,True,False
5751.25,0.0643737857842585,122.8,2325.0,2023,False,False,False,False,True,True,False
1310.75,0.0643737857842585,27.2,10135.0,2023,False,False,False,False,True,True,False
5885.0,0.0643737857842585,297.6,0.0,2023,False,False,False,False,True,False,True
7757.5,0.0643737857842585,360.65,10135.0,2023,False,False,False,False,True,True,False
7623.75,0.0643737857842585,260.8,10135.0,2023,False,False,True,False,False,True,False
2247.0,0.0643737857842585,47.7,1917.0,2023,False,False,False,False,True,True,False
2407.5,0.0643737857842585,61.9,0.0,2023,False,False,True,False,False,False,True
3049.5,0.0643737857842585,88.2,0.0,2023,False,False,True,False,False,False,True
7088.75,0.0643737857842585,227.5,0.0,2023,False,False,True,False,False,False,True
6152.5,0.0643737857842585,114.0,0.0,2023,False,False,False,False,True,False,True
4868.5,0.0643737857842585,87.6,0.0,2023,False,False,False,False,True,False,True
2407.5,0.0643737857842585,80.7,0.0,2023,False,False,True,False,False,False,True
5776.16,0.0643737857842585,185.36,1917.0,2023,False,False,True,False,False,True,False
1631.75,0.0643737857842585,18.0,2091.0,2023,False,False,False,False,True,True,False
2621.5,0.0643737857842585,29.0,1947.0,2023,False,False,False,False,True,True,False
989.75,0.0643737857842585,20.0,0.0,2023,False,False,True,False,False,False,True
1029.88,0.0643737857842585,21.0,0.0,2023,False,False,True,False,False,False,True
1136.88,0.0643737857842585,23.0,2091.0,2023,False,False,True,False,False,True,False
829.25,0.0643737857842585,17.0,0.0,2023,False,False,True,False,False,False,True
1417.75,0.0643737857842585,29.0,2091.0,2023,False,False,True,False,False,True,False
1364.25,0.0643737857842585,28.0,2091.0,2023,False,False,True,False,False,True,False
1417.75,0.0643737857842585,29.0,2091.0,2023,False,False,True,False,False,True,False
1417.75,0.0643737857842585,29.0,2091.0,2023,False,False,True,False,False,True,False
1364.25,0.0643737857842585,28.0,2091.0,2023,False,False,True,False,False,True,False
1324.13,0.0643737857842585,36.0,0.0,2023,False,False,True,False,False,False,True
882.75,0.0643737857842585,24.0,0.0,2023,False,False,True,False,False,False,True
1324.12,0.0643737857842585,36.0,1917.0,2023,False,False,True,False,False,True,False
1391.0,0.0643737857842585,38.0,2091.0,2023,False,False,True,False,False,True,False
1136.88,0.0643737857842585,23.0,0.0,2023,False,False,True,False,False,False,True
1029.88,0.0643737857842585,21.0,1917.0,2023,False,False,True,False,False,True,False
2621.5,0.0643737857842585,47.58,0.0,2023,False,False,False,False,True,False,True
3366.92,0.0176311672683513,106.06,4657.0,2018,False,False,False,False,True,True,False
1178.13,0.0170669034931912,106.06,5022.0,2019,False,False,False,False,True,True,False
5885.0,0.0146643558636626,106.06,5388.0,2020,False,False,False,False,True,True,False
4904.17,0.016978388285417374,106.06,6118.0,2022,False,False,False,False,True,True,False
5580.94,0.016815193539683894,106.06,6483.0,2023,False,False,False,False,True,True,False
5885.0,0.032935817805383,15.0,8765.0,2020,False,True,False,False,False,True,False
1444.5,0.032935817805383,3.0,9040.0,2020,False,True,False,False,False,True,False
2247.0,0.032935817805383,6.0,1655.0,2020,False,True,False,False,False,True,False
2247.0,0.032935817805383,6.0,1139.0,2020,False,True,False,False,False,True,False
2247.0,0.032935817805383,6.0,572.0,2020,False,True,False,False,False,True,False
1926.0,0.03192831329929963,3.0,9770.0,2022,False,True,False,False,False,True,False
5243.0,0.033217008268053606,15.0,9860.0,2023,False,True,False,False,False,True,False
735.63,0.033217008268053606,3.0,10135.0,2023,False,True,False,False,False,True,False
1631.75,0.033217008268053606,6.0,2750.0,2023,False,True,False,False,False,True,False
1631.75,0.033217008268053606,6.0,2234.0,2023,False,True,False,False,False,True,False
1631.75,0.033217008268053606,6.0,1667.0,2023,False,True,False,False,False,True,False
1391.0,0.033217008268053606,4.0,849.0,2023,False,True,False,False,False,True,False
1631.75,0.033217008268053606,6.0,729.0,2023,False,True,False,False,False,True,False
110.49,0.0066712391403749,373.2,1705.0,2019,False,False,False,False,True,True,False
20645.5,0.0066712391403749,1744.9,5551.0,2019,True,False,False,False,False,True,False
5082.5,0.0073665730337078,373.2,2071.0,2020,False,False,False,False,True,True,False
909.5,0.0073665730337078,184.3,8634.0,2020,False,False,False,False,True,True,False
20998.75,0.0073665730337078,1744.9,5917.0,2020,True,False,False,False,False,True,False
2965.29,0.007342213074269124,373.2,2801.0,2022,False,False,False,False,True,True,False
20998.75,0.007342213074269124,1744.9,6647.0,2022,True,False,False,False,False,True,False
5082.5,0.007502777847668457,373.2,3166.0,2023,False,False,False,False,True,True,False
963.0,0.007502777847668457,184.3,9729.0,2023,False,False,False,False,True,True,False
1738.75,0.007502777847668457,1744.9,0.0,2023,True,False,False,False,False,False,True
1992.19,0.0066712391403749,32.1,0.0,2019,False,False,False,False,True,False,True
1337.5,0.0073665730337078,32.1,822.0,2020,False,False,False,False,True,True,False
1337.5,0.0073665730337078,230.0,9040.0,2020,False,False,False,True,False,True,False
1337.5,0.008631086142322,230.0,9405.0,2021,False,False,False,True,False,True,False
510.52,0.007342213074269124,32.1,1552.0,2022,False,False,False,False,True,True,False
1337.5,0.007342213074269124,230.0,9770.0,2022,False,False,False,True,False,True,False
1391.0,0.007502777847668457,32.1,1917.0,2023,False,False,False,False,True,True,False
2182.8,0.007502777847668457,230.0,10135.0,2023,False,False,False,True,False,True,False
3798.5,0.0073665730337078,335.7,9040.0,2020,False,False,False,True,False,True,False
3881.59,0.007502777847668457,335.7,10135.0,2023,False,False,False,True,False,True,False
308.40000000000003,0.0084501138952164,15.0,6848.0,2018,False,False,False,False,True,True,False
315.6,0.0089036529680365,15.0,7213.0,2019,False,False,False,False,True,True,False
240.75,0.0087372029250457,15.0,7579.0,2020,False,False,False,False,True,True,False
240.75,0.0117797074954296,15.0,7944.0,2021,False,False,False,False,True,True,False
240.75,0.00946766932093205,15.0,8309.0,2022,False,False,False,False,True,True,False
535.0,0.00946766932093205,94.46,5409.0,2022,False,False,False,True,False,True,False
406.6,0.009722058177360961,15.0,8674.0,2023,False,False,False,False,True,True,False
1310.75,0.009722058177360961,4.0,864.0,2023,False,True,False,False,False,True,False
1070.0,0.009722058177360961,94.46,5774.0,2023,False,False,False,True,False,True,False
1310.75,0.009722058177360961,4.0,91.0,2023,False,True,False,False,False,True,False
524.3000000000001,0.0073665730337078,50.4,9040.0,2020,True,False,False,False,False,True,False
575.13,0.007502777847668457,50.4,10135.0,2023,True,False,False,False,False,True,False
909.5,0.0087372029250457,2.0,2673.0,2020,False,True,False,False,False,True,False
1498.0,0.0087372029250457,4.0,1656.0,2020,False,True,False,False,False,True,False
2835.5,0.00946766932093205,2.0,3403.0,2022,False,True,False,False,False,True,False
896.13,0.009722058177360961,2.0,3768.0,2023,False,True,False,False,False,True,False
1310.75,0.009722058177360961,4.0,2751.0,2023,False,True,False,False,False,True,False
735.625,0.0099134511359538,163.33,8461.0,2020,False,True,False,False,False,True,False
1926.0,0.0099134511359538,55.4,4732.0,2020,False,False,False,False,True,True,False
1872.5,0.0099134511359538,44.6,4031.0,2020,False,False,False,False,True,True,False
1872.5,0.0099134511359538,44.6,9040.0,2020,False,False,False,False,True,True,False
1872.5,0.0099134511359538,44.6,2890.0,2020,False,False,False,False,True,True,False
224.7,0.0099134511359538,57.3,4292.0,2020,False,True,False,False,False,True,False
1926.0,0.011286332491886,55.4,5097.0,2021,False,False,False,False,True,True,False
224.7,0.011286332491886,57.3,4657.0,2021,False,True,False,False,False,True,False
1872.5,0.010200667708724374,55.4,5462.0,2022,False,False,False,False,True,True,False
224.7,0.010200667708724374,57.3,5022.0,2022,False,True,False,False,False,True,False
628.63,0.01036503682375912,163.33,9556.0,2023,False,True,False,False,False,True,False
2006.25,0.01036503682375912,55.4,5827.0,2023,False,False,False,False,True,True,False
1952.75,0.01036503682375912,44.6,5126.0,2023,False,False,False,False,True,True,False
1952.75,0.01036503682375912,44.6,10135.0,2023,False,False,False,False,True,True,False
1952.75,0.01036503682375912,44.6,3985.0,2023,False,False,False,False,True,True,False
192.6,0.01036503682375912,57.3,5387.0,2023,False,True,False,False,False,True,False
30326.0,0.0563270755110554,787.5,8675.0,2018,False,False,False,False,True,True,False
6810.5,0.0563270755110554,228.7,91.0,2018,False,False,False,False,True,True,False
31034.0,0.0673074380165289,787.5,9040.0,2019,False,False,False,False,True,True,False
926.97,0.0673074380165289,77.1,394.0,2019,False,False,False,False,True,True,False
199880.0,0.0673074380165289,2536.47,305.0,2019,False,False,False,False,True,True,False
31565.0,0.0586195043964828,787.5,9406.0,2020,False,False,False,False,True,True,False
2648.25,0.0586195043964828,50.7,3409.0,2020,False,False,False,False,True,True,False
2594.75,0.0586195043964828,67.0,7639.0,2020,False,False,True,False,False,True,False
5751.25,0.0586195043964828,77.1,760.0,2020,False,False,False,False,True,True,False
1243.88,0.0586195043964828,292.05,5753.0,2020,False,False,False,True,False,True,False
13910.0,0.0586195043964828,187.25,1887.0,2020,False,False,False,False,True,True,False
1631.75,0.0586195043964828,40.43,883.0,2020,False,False,True,False,False,True,False
10566.25,0.0586195043964828,375.28,2102.0,2020,False,False,True,False,False,True,False
7088.75,0.0586195043964828,228.7,822.0,2020,False,False,False,False,True,True,False
203300.0,0.0586195043964828,2536.47,671.0,2020,False,False,False,False,True,True,False
2594.75,0.0688037569944044,67.0,8004.0,2021,False,False,True,False,False,True,False
10566.25,0.0688037569944044,375.28,2467.0,2021,False,False,True,False,False,True,False
7088.75,0.0688037569944044,228.7,1187.0,2021,False,False,False,False,True,True,False
201962.5,0.0688037569944044,2536.4,1036.0,2021,False,False,False,False,True,True,False
13642.5,0.06276444372961787,787.5,10136.0,2022,False,False,False,False,True,True,False
2594.75,0.06276444372961787,67.0,8369.0,2022,False,False,True,False,False,True,False
4553.64,0.06276444372961787,77.1,1490.0,2022,False,False,False,False,True,True,False
6955.0,0.06276444372961787,187.25,2617.0,2022,False,False,False,False,True,True,False
10566.25,0.06276444372961787,375.28,2832.0,2022,False,False,True,False,False,True,False
7088.75,0.06276444372961787,228.7,1552.0,2022,False,False,False,False,True,True,False
201962.5,0.06276444372961787,2536.47,1401.0,2022,False,False,False,False,True,True,False
29491.87,0.0643737857842585,787.5,10501.0,2023,False,False,False,False,True,True,False
2407.5,0.0643737857842585,50.7,4504.0,2023,False,False,False,False,True,True,False
2675.0,0.0643737857842585,67.0,8734.0,2023,False,False,True,False,False,True,False
5350.0,0.0643737857842585,77.1,1855.0,2023,False,False,False,False,True,True,False
2482.4,0.0643737857842585,292.05,6848.0,2023,False,False,False,True,False,True,False
12973.75,0.0643737857842585,187.25,2982.0,2023,False,False,False,False,True,True,False
1738.75,0.0643737857842585,40.43,1978.0,2023,False,False,True,False,False,True,False
10566.25,0.0643737857842585,375.28,3197.0,2023,False,False,True,False,False,True,False
6420.0,0.0643737857842585,228.7,1917.0,2023,False,False,False,False,True,True,False
181900.0,0.0643737857842585,2536.47,1766.0,2023,False,False,False,False,True,True,False
288.9,0.0118873786407767,90.0,1370.0,2020,False,True,False,False,False,True,False
248.78,0.012195491652746106,90.0,2465.0,2023,False,True,False,False,False,True,False
949.625,0.0135861214374225,96.3,9040.0,2020,True,False,False,False,False,True,False
1096.75,0.014106787539823508,96.3,10135.0,2023,True,False,False,False,False,True,False
4387.0,0.0172371206774876,338.5,9040.0,2020,True,False,False,False,False,True,False
1444.5,0.0172371206774876,6.0,3757.0,2020,False,True,False,False,False,True,False
4260.62,0.01738580828111049,338.5,10135.0,2023,True,False,False,False,False,True,False
1310.75,0.01738580828111049,6.0,4852.0,2023,False,True,False,False,False,True,False
1926.0,0.0172371206774876,6.0,1898.0,2020,False,True,False,False,False,True,False
1417.75,0.01738580828111049,6.0,2993.0,2023,False,True,False,False,False,True,False
2059.75,0.0172371206774876,177.51,9040.0,2020,False,False,False,True,False,True,False
470.8,0.0172371206774876,28.95,9040.0,2020,True,False,False,False,False,True,False
267.5,0.0172371206774876,16.66,2801.0,2020,True,False,False,False,False,True,False
2059.75,0.0196139731827805,177.51,9405.0,2021,False,False,False,True,False,True,False
2059.75,0.016941244489657073,177.51,9770.0,2022,False,False,False,True,False,True,False
1297.375,0.016941244489657073,16.66,3531.0,2022,True,False,False,False,False,True,False
2247.0,0.01738580828111049,177.51,10135.0,2023,False,False,False,True,False,True,False
535.0,0.01738580828111049,28.95,10135.0,2023,True,False,False,False,False,True,False
294.25,0.01738580828111049,16.66,3896.0,2023,True,False,False,False,False,True,False
3745.0,0.0172371206774876,465.4,2740.0,2020,True,False,False,False,False,True,False
438.7,0.0172371206774876,10.3,1370.0,2020,False,False,False,False,True,True,False
3905.5,0.01738580828111049,465.4,0.0,2023,True,False,False,False,False,False,True
465.45,0.01738580828111049,10.3,2465.0,2023,False,False,False,False,True,True,False
3103.0,0.0087649063032367,288.2,9040.0,2020,False,False,False,True,False,True,False
708.875,0.0087649063032367,66.6,9040.0,2020,True,False,False,False,False,True,False
8.56,0.0100509337841929,66.6,9770.0,2022,True,False,False,False,False,True,False
3584.5,0.009884989000576074,288.2,10135.0,2023,False,False,False,True,False,True,False
802.5,0.009884989000576074,66.6,10135.0,2023,True,False,False,False,False,True,False
418.38000000000056,0.0107147129186602,3150.0,8309.0,2018,True,False,False,False,False,True,False
1819.0,0.0087649063032367,85.4,9040.0,2020,False,False,False,False,True,True,False
3905.5,0.0087649063032367,3150.0,0.0,2020,True,False,False,False,False,False,True
240.515479452055,0.0087649063032367,19.0,178.0,2020,True,False,False,False,False,True,False
3905.5,0.0110539466212379,3150.0,0.0,2021,True,False,False,False,False,False,True
3905.5,0.0100509337841929,3150.0,0.0,2022,True,False,False,False,False,False,True
326.35,0.0100509337841929,19.0,908.0,2022,True,False,False,False,False,True,False
1926.0,0.009884989000576074,85.4,10135.0,2023,False,False,False,False,True,True,False
4815.0,0.009884989000576074,3150.0,0.0,2023,True,False,False,False,False,False,True
353.1,0.009884989000576074,19.0,1273.0,2023,True,False,False,False,False,True,False
1952.75,0.0087649063032367,177.5,7945.0,2020,False,False,False,True,False,True,False
342.4,0.0087649063032367,9.15,1766.0,2020,False,False,False,False,True,True,False
216.675,0.0087649063032367,21.9,1226.0,2020,False,False,False,False,True,True,False
1310.75,0.0087649063032367,6.0,871.0,2020,False,True,False,False,False,True,False
3477.5,0.0087649063032367,595.58,1370.0,2020,False,False,False,True,False,True,False
2247.0,0.009884989000576074,177.5,9040.0,2023,False,False,False,True,False,True,False
363.8,0.009884989000576074,9.15,2861.0,2023,False,False,False,False,True,True,False
251.45,0.009884989000576074,21.9,0.0,2023,False,False,False,False,True,False,True
1096.75,0.009884989000576074,6.0,1966.0,2023,False,True,False,False,False,True,False
4404.39,0.009884989000576074,595.58,2465.0,2023,False,False,False,True,False,True,False
1765.5,0.0087649063032367,71.4,9040.0,2020,False,False,False,False,True,True,False
963.0,0.0087649063032367,97.4,9040.0,2020,True,False,False,False,False,True,False
909.5,0.0087649063032367,73.5,9040.0,2020,False,False,False,True,False,True,False
2461.0,0.0087649063032367,227.2,9040.0,2020,False,False,False,True,False,True,False
422.65,0.0087649063032367,42.9,9040.0,2020,False,False,False,False,True,True,False
1163.625,0.0087649063032367,121.3,4657.0,2020,False,False,False,False,True,True,False
529.65,0.0087649063032367,12.0,610.0,2020,False,False,True,False,False,True,False
1337.5,0.0087649063032367,56.4,1127.0,2020,False,False,False,False,True,True,False
1872.5,0.009884989000576074,71.4,10135.0,2023,False,False,False,False,True,True,False
1110.13,0.009884989000576074,97.4,10135.0,2023,True,False,False,False,False,True,False
1043.25,0.009884989000576074,73.5,10135.0,2023,False,False,False,True,False,True,False
2835.5,0.009884989000576074,227.2,10135.0,2023,False,False,False,True,False,True,False
492.2,0.009884989000576074,42.9,10135.0,2023,False,False,False,False,True,True,False
1297.38,0.009884989000576074,121.3,5752.0,2023,False,False,False,False,True,True,False
561.75,0.009884989000576074,12.0,1705.0,2023,False,False,True,False,False,True,False
1417.75,0.009884989000576074,56.4,2222.0,2023,False,False,False,False,True,True,False
23275.5,0.0104931318681318,3011.3,0.0,2019,True,False,False,False,False,False,True
1297.375,0.0104284750337381,750.0,9040.0,2020,True,False,False,False,False,True,False
23673.75,0.0104284750337381,3011.3,0.0,2020,True,False,False,False,False,False,True
2220.25,0.0104284750337381,136.44,4174.0,2020,True,False,False,False,False,True,False
789.125,0.0104284750337381,45.85,852.0,2020,True,False,False,False,False,True,False
695.5,0.0104284750337381,40.1,3609.0,2020,True,False,False,False,False,True,False
1417.75,0.0104284750337381,82.5,2184.0,2020,True,False,False,False,False,True,False
23673.75,0.0109014844804318,3011.3,0.0,2021,True,False,False,False,False,False,True
23673.75,0.01052430164502025,3011.3,0.0,2022,True,False,False,False,False,False,True
2220.25,0.01052430164502025,45.85,1582.0,2022,True,False,False,False,False,True,False
695.5,0.01052430164502025,40.1,4339.0,2022,True,False,False,False,False,True,False
1605.0,0.010586848256830489,750.0,10135.0,2023,True,False,False,False,False,True,False
25947.5,0.010586848256830489,3011.3,0.0,2023,True,False,False,False,False,False,True
2541.25,0.010586848256830489,136.44,5269.0,2023,True,False,False,False,False,True,False
909.5,0.010586848256830489,45.85,1947.0,2023,True,False,False,False,False,True,False
802.5,0.010586848256830489,40.1,4704.0,2023,True,False,False,False,False,True,False
1631.75,0.010586848256830489,82.5,3279.0,2023,True,False,False,False,False,True,False
421.48,0.022567471590909,15.0,8309.0,2018,True,False,False,False,False,True,False
431.32,0.0216695526695526,15.0,8674.0,2019,True,False,False,False,False,True,False
2220.25,0.019256204379562,85.7,9040.0,2020,False,False,False,False,True,True,False
1243.875,0.019256204379562,550.0,4201.0,2020,True,False,False,False,False,True,False
963.0,0.019256204379562,51.7,822.0,2020,True,False,False,False,False,True,False
922.875,0.019256204379562,51.0,3561.0,2020,True,False,False,False,False,True,False
438.7,0.019256204379562,15.0,9040.0,2020,True,False,False,False,False,True,False
1391.0,0.019256204379562,63.7,7335.0,2020,True,False,False,False,False,True,False
5243.0,0.019256204379562,329.1,9040.0,2020,True,False,False,False,False,True,False
1792.25,0.019256204379562,99.0,912.0,2020,True,False,False,False,False,True,False
2193.5,0.019256204379562,61.3,6116.0,2020,False,False,False,False,True,True,False
438.7,0.0193642335766423,15.0,9405.0,2021,True,False,False,False,False,True,False
1391.0,0.0193642335766423,63.7,7700.0,2021,True,False,False,False,False,True,False
2193.5,0.0193642335766423,61.3,6481.0,2021,False,False,False,False,True,True,False
2220.25,0.020714365554166475,85.7,9770.0,2022,False,False,False,False,True,True,False
1792.25,0.020714365554166475,51.0,0.0,2022,True,False,False,False,False,False,True
438.7,0.020714365554166475,15.0,9770.0,2022,True,False,False,False,False,True,False
1391.0,0.020714365554166475,63.7,8065.0,2022,True,False,False,False,False,True,False
1792.25,0.020714365554166475,99.0,0.0,2022,True,False,False,False,False,False,True
2193.5,0.020714365554166475,61.3,6846.0,2022,False,False,False,False,True,True,False
2300.5,0.020251089044980842,85.7,10135.0,2023,False,False,False,False,True,True,False
1551.5,0.020251089044980842,550.0,5296.0,2023,True,False,False,False,False,True,False
1056.63,0.020251089044980842,51.7,1917.0,2023,True,False,False,False,False,True,False
1016.5,0.020251089044980842,51.0,4656.0,2023,True,False,False,False,False,True,False
561.75,0.020251089044980842,15.0,10135.0,2023,True,False,False,False,False,True,False
1524.75,0.020251089044980842,63.7,8430.0,2023,True,False,False,False,False,True,False
4823.92,0.020251089044980842,329.1,10135.0,2023,True,False,False,False,False,True,False
1979.5,0.020251089044980842,99.0,0.0,2023,True,False,False,False,False,False,True
2300.5,0.020251089044980842,61.3,7211.0,2023,False,False,False,False,True,True,False
912.35,0.022567471590909,580.64,8309.0,2018,False,False,False,False,True,True,False
11176.0,0.0216695526695526,580.64,8674.0,2019,False,False,False,False,True,True,False
13910.0,0.019256204379562,580.64,9040.0,2020,False,False,False,False,True,True,False
896.125,0.019256204379562,14.0,2068.0,2020,False,False,False,False,True,True,False
1016.5,0.019256204379562,16.0,6159.0,2020,False,False,False,False,True,True,False
2086.5,0.019256204379562,198.6,3197.0,2020,True,False,False,False,False,True,False
3210.0,0.019256204379562,256.0,2068.0,2020,False,False,True,False,False,True,False
3210.0,0.0193642335766423,256.0,2433.0,2021,False,False,True,False,False,True,False
6955.0,0.020714365554166475,580.64,9770.0,2022,False,False,False,False,True,True,False
896.125,0.020714365554166475,256.0,2798.0,2022,False,False,True,False,False,True,False
14660.34,0.020251089044980842,580.64,10135.0,2023,False,False,False,False,True,True,False
936.25,0.020251089044980842,14.0,3163.0,2023,False,False,False,False,True,True,False
1070.0,0.020251089044980842,16.0,0.0,2023,False,False,False,False,True,False,True
2407.5,0.020251089044980842,198.6,4292.0,2023,True,False,False,False,False,True,False
3210.0,0.020251089044980842,256.0,3163.0,2023,False,False,True,False,False,True,False
6687.5,0.019256204379562,251.8,9040.0,2020,False,False,False,False,True,True,False
1712.0,0.019256204379562,51.6,6484.0,2020,False,False,False,False,True,True,False
749.0,0.019256204379562,11.7,9040.0,2020,False,False,False,False,True,True,False
1979.5,0.019256204379562,57.49,5419.0,2020,False,False,True,False,False,True,False
3343.75,0.020714365554166475,251.8,9770.0,2022,False,False,False,False,True,True,False
6955.0,0.020251089044980842,251.8,10135.0,2023,False,False,False,False,True,True,False
1765.5,0.020251089044980842,51.6,7579.0,2023,False,False,False,False,True,True,False
775.75,0.020251089044980842,11.7,10135.0,2023,False,False,False,False,True,True,False
2113.25,0.020251089044980842,57.49,6514.0,2023,False,False,True,False,False,True,False
5037.2,0.022567471590909,151.14,2281.0,2018,False,False,True,False,False,True,False
